GEOID,date_ymd,ppt,tmean,tmax,tmin,tdmean
,20180101,0.0,-11.163263389303996,-7.089943659892703,-15.237555625974926,-18.660754249014094
,20180102,0.0,-9.70082149825139,-4.552520716846194,-14.85013529204583,-16.248034030100058
,20180103,2.8938408265329705,-7.778428308044589,-0.8406330994285762,-14.717237173038916,-13.507204446102307
,20180104,6.077261157449101,-8.433893352881153,-4.17225730111298,-12.696510468761716,-13.729711026197716
,20180105,0.0,-11.672686784724865,-8.757922439516511,-14.588443531491157,-21.139139740696766
,20180106,0.0,-13.44724506092096,-9.396525842209298,-17.498969441376772,-22.249909686533513
,20180107,0.0,-12.557977069964796,-7.479480215486079,-17.63747477568433,-18.22455877441812
,20180108,1.7682167592105345,-4.611652237408917,0.23396895289833836,-9.458332821705598,-6.579624777924958
,20180109,0.09626605333627886,0.1846216730977733,6.855923056165662,-6.486498680025946,-4.541154644531407
,20180110,0.0,0.04131698952122695,5.9918933982968845,-5.909100407616592,-1.7725034146723833
,20180111,2.003519602964815,9.503599369735397,15.889364645324317,3.1188363588498604,8.841947153844098
,20180112,25.492641928784447,10.43778926728945,17.915837419657908,2.9607262650458264,10.398165509707164
,20180113,0.0,-4.056561434815719,2.5779595643637148,-10.692061240533528,-12.138505571748857
,20180114,0.0,-7.336099278237171,-3.769877031809191,-10.90335196090343,-16.259289528314554
,20180115,0.006983989341120034,-4.513259938132089,-0.5267003920921854,-8.500833425191557,-6.7222837809145615
,20180116,3.03012298041307,1.5909046774449556,5.7865190297315285,-2.6039127733869747,-1.1399118021880656
,20180117,0.939912146123296,-5.29950980385726,-0.7079574378869472,-9.892131198705847,-10.402351592685172
,20180118,0.030311252415057933,-4.31629663227126,1.1758499952105719,-9.809399475102259,-11.81602124222801
,20180119,0.0012785829499149784,-0.3780516940623897,6.720500424758195,-7.476555330046428,-7.836930648825178
,20180120,0.0,5.3100893476721795,12.547394741484354,-1.926228419490436,-2.692990210137729
,20180121,0.0010355063357973652,5.0881067949747125,11.095830866053445,-0.9186219075424087,1.9340411561840045
,20180122,4.962370256304831,9.77089657395894,15.317849952938408,4.2249490777736,4.835429765131022
,20180123,6.172299588039271,9.606639825955446,15.920525141820809,3.2937333926282966,3.8298264764920074
,20180124,0.0,1.4522476885107016,6.107970069764481,-3.202661078653755,-6.466238921316338
,20180125,0.0,-2.7173596645286735,1.989223055218763,-7.424974791626715,-11.577245796417616
,20180126,0.0,-0.9427038359063054,5.118906234434941,-7.005202438398211,-6.813924723892981
,20180127,3.928500824779728,6.127980538641227,13.963927191728141,-1.706965313957297,3.9703043759950267
,20180128,5.14902725043519,6.781696708329,10.013211177865886,3.551232210196588,5.539752036874099
,20180129,0.7291062470076944,3.1584871838857995,6.432672280856134,-0.11468709630777933,-1.1951925545830249
,20180130,1.7320322932601917,-4.096667963780026,1.0974096255821517,-9.291753912972212,-9.303058562782729
,20180131,0.0339947497743922,-4.1790039240003685,0.6608352327004399,-9.019861281392881,-9.582758004734012
,20180201,4.9359293974576355,3.558550682729291,7.549464118575538,-0.4313726705993877,-1.4180798122855898
,20180202,0.01722988742293734,-5.396152603218658,-0.22399567916417465,-10.569246617769249,-14.498945346968606
,20180203,0.0,-5.26896266195936,-0.38157953313341747,-10.157342485490751,-11.208077223847122
,20180204,23.99634583208922,1.2306907553439683,3.6560411255162606,-1.1942298786475027,-0.30111341491050514
,20180205,3.694764364981777E-5,-2.1811416429936656,1.9723748262529914,-6.335631221462251,-8.694499909941186
,20180206,0.650159779302741,-1.3044334314703665,2.459949127084055,-5.069812549845851,-5.873364206157002
,20180207,18.999485338009606,1.8471669325759494,7.488615238154219,-3.7938284040429613,-1.2461740112246076
,20180208,0.0,-3.629857707838975,0.18323900113958883,-7.443925512969125,-9.534703035970926
,20180209,0.019976374703552586,-1.6267030727024077,3.4352085806687698,-6.689619291959736,-3.5231487377938016
,20180210,29.54078151197518,5.696333776983927,10.450322385776332,0.9433029003791491,5.6800994446469195
,20180211,28.818192346010502,12.401423928690933,17.209972853616254,7.593911035452615,12.297876612242467
,20180212,0.35068782362938217,2.2998397208344485,8.52748314301411,-3.926814738032776,-5.150469708567138
,20180213,0.005206514079554261,0.38778173744525335,4.437246445707907,-3.6613198865290553,-5.599665715541218
,20180214,3.1013332172067294,5.931506510430658,11.177156269875097,0.686836304202708,3.3387086421862278
,20180215,11.041118694713179,11.926849948926835,17.07038902164128,6.784285734208181,11.353701139823388
,20180216,1.7402265828828525,6.213605608689958,15.075856697192854,-2.647642846231284,2.309872318347951
,20180217,11.8413041313427,1.1889736161937552,4.670788309701696,-2.292061363390557,-2.6139974007467406
,20180218,0.11622724510419402,2.692350954098841,7.305200868268463,-1.9195099876548454,-2.3857113124428917
,20180219,0.7076731573841395,5.736174949149208,10.849119087655058,0.6242413572062424,5.635455320000736
,20180220,0.002179911027180894,16.530227364172053,22.62028921203703,10.441199029146919,13.578198514507012
,20180221,0.855428139877353,17.539491085386114,25.225196171978148,9.854805385197404,12.08847764239053
,20180222,5.680339693104046,6.304436780987466,9.987280353475985,2.622566247021172,3.0506439189648176
,20180223,4.196493840648765,4.708032319630498,6.7462514078301625,2.6708245938766515,4.682121621083013
